,open,high,low,close,volume,value
2024-03-11 10:20:00,973.0,973.7,973.0,973.7,18536.4672834,18041308.95309907
2024-03-11 10:21:00,973.2,973.8,973.1,973.2,10226.16468832,9954260.21936062
2024-03-11 10:22:00,973.9,973.9,973.0,973.0,40778.19921473,39684828.16706568
2024-03-11 10:23:00,973.0,973.2,971.0,971.0,104314.90190533,101442395.13809076
2024-03-11 10:24:00,970.7,970.7,968.8,969.0,26890.98114097,26083180.57470295
2024-03-11 10:25:00,969.1,969.1,968.0,968.0,29216.43115376,28301001.51957825
2024-03-11 10:26:00,968.0,968.0,964.5,964.6,146180.63884846,141102213.89733437
2024-03-11 10:27:00,964.6,968.0,964.3,964.5,45438.09568954,43832359.16621158
2024-03-11 10:28:00,964.5,964.5,961.1,963.5,36131.78317521,34831035.14361319
2024-03-11 10:29:00,963.5,963.5,960.0,963.4,30590.43118464,29412284.94880903
2024-03-11 10:30:00,960.1,963.4,960.1,962.0,30390.06153881,29239532.42534204
2024-03-11 10:31:00,962.0,962.0,961.2,962.0,29790.32308799,28652037.20266075
2024-03-11 10:32:00,962.0,962.0,960.0,961.4,69408.31977732,66724757.21789784
2024-03-11 10:33:00,960.2,961.4,957.8,957.8,65274.85075033,62652790.64124408
2024-03-11 10:34:00,958.0,959.0,957.0,957.0,38592.88627766,36960949.66635382
2024-03-11 10:35:00,957.0,961.5,956.0,961.5,35055.15382214,33561276.30218367
2024-03-11 10:36:00,961.4,962.0,959.2,960.1,41550.09269395,39895842.37576529
2024-03-11 10:37:00,959.2,959.2,955.3,955.3,132283.21997304,126707527.04469427
2024-03-11 10:38:00,955.3,956.0,955.3,956.0,64504.95034919,61630489.96690374
2024-03-11 10:39:00,956.0,956.0,954.2,954.2,89059.70270233,85058095.12807427
2024-03-11 10:40:00,954.2,954.6,951.0,954.0,73121.70860639,69660422.1319649
2024-03-11 10:41:00,954.0,957.4,951.4,957.4,75267.20790122,71838787.38793361
2024-03-11 10:42:00,957.4,961.6,956.5,956.5,61720.4970421,59138221.09560618
2024-03-11 10:43:00,957.5,958.1,956.5,956.5,38389.12315424,36724237.35110393
2024-03-11 10:44:00,956.2,957.3,954.8,954.8,59786.9246342,57123484.13873691
2024-03-11 10:45:00,954.8,956.6,952.0,952.0,40990.30322475,39099437.71050663
2024-03-11 10:46:00,952.0,953.4,950.0,952.4,54725.51614029,52099361.0783315
2024-03-11 10:47:00,952.9,957.9,952.9,955.2,30846.62564413,29444727.98706827
2024-03-11 10:48:00,955.2,958.1,955.2,957.8,23357.60911181,22340223.58278476
2024-03-11 10:49:00,959.0,963.4,958.0,963.0,13120.36305402,12596974.13864861
2024-03-11 10:50:00,963.3,963.5,962.1,963.5,19093.13885316,18388304.79129595
2024-03-11 10:51:00,963.5,963.5,960.1,961.1,21829.1470052,21000220.9770686
2024-03-11 10:52:00,961.1,961.9,961.1,961.9,5971.93377772,5743986.86769833
2024-03-11 10:53:00,961.9,961.9,961.7,961.7,40662.24686919,39110342.17991845
2024-03-11 10:54:00,961.9,963.1,961.9,962.2,8637.75323627,8310695.7661331
2024-03-11 10:55:00,962.2,963.2,961.6,963.2,44385.06317747,42700635.81525899
2024-03-11 10:56:00,961.8,962.9,961.8,962.9,35344.73612665,34000174.75362819
2024-03-11 10:57:00,961.8,961.8,960.0,960.0,134492.9135646,129306130.38502777
2024-03-11 10:58:00,960.0,961.6,960.0,960.1,3627.36438203,3483747.39906016
2024-03-11 10:59:00,960.3,961.4,960.2,960.3,13596.0056226,13056439.73463743
2024-03-11 11:00:00,961.3,961.6,960.4,961.2,18963.93981601,18229536.28562042
2024-03-11 11:01:00,960.6,965.1,960.0,962.0,70048.48985038,67444232.17495708
2024-03-11 11:02:00,965.0,965.0,960.0,963.6,139543.0191979,134189638.86027502
2024-03-11 11:03:00,961.4,964.4,960.0,961.1,64301.50407652,61794499.38137222
2024-03-11 11:04:00,961.1,962.6,959.9,959.9,67468.97444949,64805087.12209883
2024-03-11 11:05:00,959.7,959.8,950.0,955.8,262920.52366975,250802042.8923373
2024-03-11 11:06:00,957.3,957.3,957.3,957.3,381.17338488,364897.28134563
